Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2025-02-01T06:00:00Z,2025-02-01T05:30:00Z,2025-02-01,12,OTHER,292
FUELHH,2025-02-01T06:00:00Z,2025-02-01T05:30:00Z,2025-02-01,12,PS,-378
FUELHH,2025-02-01T06:00:00Z,2025-02-01T05:30:00Z,2025-02-01,12,WIND,6471
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,BIOMASS,2210
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,CCGT,9726
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,COAL,0
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTELEC,0
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTEW,0
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTFR,414
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTGRNL,336
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTIFA2,-2
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTIRL,250
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTNED,-986
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTNEM,-370
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTNSL,1398
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,INTVKL,-130
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,NPSHYD,293
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,NUCLEAR,4274
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,OCGT,3
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,OIL,0
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,OTHER,339
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,PS,-320
FUELHH,2025-02-01T05:30:00Z,2025-02-01T05:00:00Z,2025-02-01,11,WIND,6597
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,BIOMASS,2198
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,CCGT,8831
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,COAL,0
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTELEC,0
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTEW,0
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTFR,1270
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTGRNL,338
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTIFA2,-2
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTIRL,234
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTNED,-268
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTNEM,-436
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTNSL,1398
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,INTVKL,334
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,NPSHYD,286
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,NUCLEAR,4275
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,OCGT,3
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,OIL,0
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,OTHER,267
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,PS,-318
FUELHH,2025-02-01T05:00:00Z,2025-02-01T04:30:00Z,2025-02-01,10,WIND,6516
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,BIOMASS,2204
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,CCGT,8828
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,COAL,0
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTELEC,0
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTEW,0
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTFR,1310
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTGRNL,382
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTIFA2,-2
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTIRL,214
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTNED,-240
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTNEM,-434
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTNSL,1398
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,INTVKL,360
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,NPSHYD,281
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,NUCLEAR,4273
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,OCGT,3
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,OIL,0
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,OTHER,264
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,PS,-318
FUELHH,2025-02-01T04:30:00Z,2025-02-01T04:00:00Z,2025-02-01,9,WIND,6213
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,BIOMASS,2205
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,CCGT,8723
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,COAL,0
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTELEC,0
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTEW,0
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTFR,1400
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTGRNL,262
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTIFA2,-2
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTIRL,188
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTNED,-104
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTNEM,-154
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTNSL,1398
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,INTVKL,468
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,NPSHYD,281
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,NUCLEAR,4273
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,OCGT,3
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,OIL,0
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,OTHER,255
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,PS,-318
FUELHH,2025-02-01T04:00:00Z,2025-02-01T03:30:00Z,2025-02-01,8,WIND,6249
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,BIOMASS,2203
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,CCGT,9504
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,COAL,0
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTELEC,0
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTEW,0
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTFR,1408
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTGRNL,148
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTIFA2,-2
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTIRL,156
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTNED,-102
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTNEM,-130
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTNSL,1398
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,INTVKL,482
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,NPSHYD,281
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,NUCLEAR,4273
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,OCGT,4
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,OIL,0
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,OTHER,256
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,PS,-312
FUELHH,2025-02-01T03:30:00Z,2025-02-01T03:00:00Z,2025-02-01,7,WIND,5926
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,BIOMASS,2217
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,CCGT,8864
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,COAL,0
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTELEC,0
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTEW,0
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTFR,1498
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTGRNL,158
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTIFA2,-2
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTIRL,132
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTNED,578
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTNEM,514
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTNSL,1398
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,INTVKL,686
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,NPSHYD,282
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,NUCLEAR,4274
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,OCGT,4
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,OIL,0
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,OTHER,263
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,PS,-196
FUELHH,2025-02-01T03:00:00Z,2025-02-01T02:30:00Z,2025-02-01,6,WIND,5535
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,BIOMASS,2217
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,CCGT,9386
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,COAL,0
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTELEC,0
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTEW,0
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTFR,1502
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTGRNL,176
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTIFA2,-2
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTIRL,108
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTNED,640
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTNEM,534
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTNSL,1398
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,INTVKL,694
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,NPSHYD,286
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,NUCLEAR,4273
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,OCGT,4
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,OIL,0
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,OTHER,304
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,PS,-82
FUELHH,2025-02-01T02:30:00Z,2025-02-01T02:00:00Z,2025-02-01,5,WIND,5128
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,BIOMASS,2223
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,CCGT,10188
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,COAL,0
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTELEC,0
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTEW,0
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTFR,1502
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTGRNL,216
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTIFA2,-2
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTIRL,72
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTNED,728
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTNEM,556
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTNSL,1398
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,INTVKL,694
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,NPSHYD,322
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,NUCLEAR,4275
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,OCGT,4
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,OIL,0
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,OTHER,287
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,PS,-20
FUELHH,2025-02-01T02:00:00Z,2025-02-01T01:30:00Z,2025-02-01,4,WIND,4838
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,BIOMASS,2418
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,CCGT,11102
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,COAL,0
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTELEC,0
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTEW,0
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTFR,1502
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTGRNL,72
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTIFA2,-2
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTIRL,42
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTNED,732
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTNEM,562
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTNSL,1398
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,INTVKL,694
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,NPSHYD,322
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,NUCLEAR,4273
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,OCGT,2
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,OIL,0
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,OTHER,323
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,PS,-16
FUELHH,2025-02-01T01:30:00Z,2025-02-01T01:00:00Z,2025-02-01,3,WIND,4441
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,BIOMASS,2566
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,CCGT,11354
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,COAL,0
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTELEC,0
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTEW,0
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTFR,1502
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTGRNL,-20
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTIFA2,-2
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTIRL,18
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTNED,1004
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTNEM,988
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTNSL,1398
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,INTVKL,694
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,NPSHYD,322
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,NUCLEAR,4270
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,OCGT,0
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,OIL,0
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,OTHER,369
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,PS,-16
FUELHH,2025-02-01T01:00:00Z,2025-02-01T00:30:00Z,2025-02-01,2,WIND,3931
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,BIOMASS,2553
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,CCGT,11818
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,COAL,0
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTELEC,0
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTEW,0
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTFR,1502
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTGRNL,-154
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTIFA2,-2
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTIRL,-38
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTNED,1020
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTNEM,994
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTNSL,1398
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,INTVKL,694
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,NPSHYD,344
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,NUCLEAR,4268
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,OCGT,0
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,OIL,0
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,OTHER,286
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,PS,4
FUELHH,2025-02-01T00:30:00Z,2025-02-01T00:00:00Z,2025-02-01,1,WIND,3504
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,BIOMASS,2501
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,CCGT,12649
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,COAL,0
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTELEC,0
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTEW,0
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTFR,1500
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTGRNL,-304
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTIFA2,-2
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTIRL,-112
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTNED,932
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTNEM,936
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTNSL,1398
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,INTVKL,688
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,NPSHYD,336
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,NUCLEAR,4275
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,OCGT,1
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,OIL,0
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,OTHER,334
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,PS,-20
FUELHH,2025-02-01T00:00:00Z,2025-01-31T23:30:00Z,2025-01-31,48,WIND,2986
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,BIOMASS,2287
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,CCGT,14707
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,COAL,0
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTELEC,0
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTEW,0
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTFR,1486
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTGRNL,-316
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTIFA2,-2
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTIRL,-150
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTNED,914
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTNEM,934
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTNSL,1398
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,INTVKL,674
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,NPSHYD,305
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,NUCLEAR,4266
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,OCGT,0
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,OIL,0
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,OTHER,299
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,PS,34
FUELHH,2025-01-31T23:30:00Z,2025-01-31T23:00:00Z,2025-01-31,47,WIND,2633
